class_pharmaceutical,class_therapeutic,atc,original_name,route,count,is_ab_med,is_sdd,target_atc,target_name,target_group,check,comment,is_antibiotic,is_medication,conversion_rate,concentration,dose_per_unit
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TOCILIZUMAB INFUUS,intraveneus,19,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TOCILIZUMAB INFUUS,,36,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TPV MAATWERK,intraveneus,110,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TPV MAATWERK,,95,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TPV MAATWERK INGREDIENT,intraveneus,459,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TPV MAATWERK INGREDIENT,,62,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"TPV THUIS ZONDER VET, MET ELECTROLYTEN",intraveneus,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"TPV THUIS ZONDER VET, MET ELECTROLYTEN",,8,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TRAMADOL INFUUS,,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TRANEXAMINEZUUR 100 MG/ML SPUITENPOMP,intraveneus,875,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TRANEXAMINEZUUR 100 MG/ML SPUITENPOMP,,94,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TRANEXAMINEZUUR KORTLOPEND INFUUS <=1000 MG IN GLUCOSE 5%,intraveneus,7,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TRANEXAMINEZUUR KORTLOPEND INFUUS <=1000 MG IN GLUCOSE 5%,,8,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"TRANEXAMINEZUUR KORTLOPEND INFUUS <=1000 MG IN NACL 0,9%",intraveneus,46,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"TRANEXAMINEZUUR KORTLOPEND INFUUS <=1000 MG IN NACL 0,9%",,196,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"TRANEXAMINEZUUR KORTLOPEND INFUUS >1000 MG IN NACL 0,9%",intraveneus,3,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"TRANEXAMINEZUUR KORTLOPEND INFUUS >1000 MG IN NACL 0,9%",,4,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TRANEXAMINEZUUR KORTLOPEND INFUUS KIND >500 MG <=1000 MG IN GLUCOSE 5%,intraveneus,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TRANEXAMINEZUUR KORTLOPEND INFUUS KIND >500 MG <=1000 MG IN GLUCOSE 5%,,11,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"TRANEXAMINEZUUR KORTLOPEND INFUUS KIND >500 MG <=1000 MG IN NACL 0,9%",,6,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TS CHOICE CALCIUM MAGNESIUM CITRAAT TABLET,oraal,3,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TS CHOICE CALCIUM MAGNESIUM CITRAAT TABLET,,5,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TS CHOICE CALCIUM MAGNESIUM ZINK TABLET,oraal,10,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TS CHOICE CALCIUM MAGNESIUM ZINK TABLET,,5,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TS CHOICE MAGNESIUM-400 TABLET,oraal,6,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TS CHOICE MAGNESIUM-400 TABLET,,2,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TS CHOICE MULTI VITAMINEN EN MINERALEN TABLET,oraal,4,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,TS CHOICE MULTI VITAMINEN EN MINERALEN TABLET,,6,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,UROKINASE 10.000 IE/ML SPUITENPOMP,intra-arterieel,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,UROKINASE 20000 IE/ML SPUITENPOMP,intraveneus,2,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,UROKINASE 20000 IE/ML SPUITENPOMP,,3,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,UROKINASE 5000 IE/ML SPUITENPOMP INTRA-ARTERIEEL,intra-arterieel,11,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,UROKINASE 5000 IE/ML SPUITENPOMP INTRA-ARTERIEEL,,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,UROKINASE CONTINU INFUUS,intraveneus,6,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VALDISPERT NACHT STERK TABLET,oraal,10,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VALDISPERT NACHT STERK TABLET,,15,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VALDISPERT RUST DRAGEE,oraal,3,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VALDISPERT RUST DRAGEE,,12,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VALPROINEZUUR INFUUS (IN SPUIT),,3,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VALPROINEZUUR KORTLOPEND INFUUS,intraveneus,33,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VALPROINEZUUR KORTLOPEND INFUUS,,266,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"GENTAMICINE KORTLOPEND INFUUS <=250 MG IN NACL 0,9%",,222,1,0,J01GB03,GENTAMICIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,GENTAMICINE KORTLOPEND INFUUS >250 MG EN <=500 MG IN GLUCOSE 5%,intraveneus,5,1,0,J01GB03,GENTAMICIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,GENTAMICINE KORTLOPEND INFUUS >250 MG EN <=500 MG IN GLUCOSE 5%,,23,1,0,J01GB03,GENTAMICIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"GENTAMICINE KORTLOPEND INFUUS >250 MG EN <=500 MG IN NACL 0,9%",intraveneus,186,1,0,J01GB03,GENTAMICIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"GENTAMICINE KORTLOPEND INFUUS >250 MG EN <=500 MG IN NACL 0,9%",,1111,1,0,J01GB03,GENTAMICIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,GENTAMICINE KORTLOPEND INFUUS >500 MG IN GLUCOSE 5%,,1,1,0,J01GB03,GENTAMICIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"GENTAMICINE KORTLOPEND INFUUS >500 MG IN NACL 0,9%",intraveneus,7,1,0,J01GB03,GENTAMICIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"GENTAMICINE KORTLOPEND INFUUS >500 MG IN NACL 0,9%",,63,1,0,J01GB03,GENTAMICIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"GENTAMICINE KORTLOPEND INFUUS VOCHTBEPERKING <=500 MG IN NACL 0,9%",intraveneus,5,1,0,J01GB03,GENTAMICIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"GENTAMICINE KORTLOPEND INFUUS VOCHTBEPERKING <=500 MG IN NACL 0,9%",,35,1,0,J01GB03,GENTAMICIN,,,,,,,,
OVERIGE BETALACTAM-ANTIBIOTICA,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01DH51,IMIPENEM/CILASTATINE INFUSIEPOEDER 500/500MG FL,intraveneus,1857,1,0,J01DH51,IMIPENEM CILASTATINE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,IMIPENEM/CILASTATINE KORTLOPEND INFUUS,intraveneus,113,1,0,J01DH51,IMIPENEM CILASTATINE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,IMIPENEM/CILASTATINE KORTLOPEND INFUUS,,192,1,0,J01DH51,IMIPENEM CILASTATINE,,,,,,,,
CHINOLONEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01MA12,LEVOFLOXACINE KORTLOPEND INFUUS,intraveneus,536,1,0,J01MA12,LEVOFLOXACIN,,,,,,,,
CHINOLONEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01MA12,LEVOFLOXACINE KORTLOPEND INFUUS,,64,1,0,J01MA12,LEVOFLOXACIN,,,,,,,,
CHINOLONEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01MA12,LEVOFLOXACINE TABLET OMHULD 500MG,oraal,365,1,0,J01MA12,LEVOFLOXACIN,,,,,,,,
CHINOLONEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01MA12,LEVOFLOXACINE TABLET OMHULD 500MG,per maag sonde,9,1,0,J01MA12,LEVOFLOXACIN,,,,,,,,
CHINOLONEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01MA12,LEVOFLOXACINE TABLET OMHULD 500MG,,47,1,0,J01MA12,LEVOFLOXACIN,,,,,,,,
CHINOLONEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01MA12,"LEVOFLOXACINE VERNOPL 100MG/ML AMP 2,4ML + ZIRELA",inhalatie,13,0,0,J01MA12,LEVOFLOXACIN,,,,,,,,
CHINOLONEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01MA12,"LEVOFLOXACINE VERNOPL 100MG/ML AMP 2,4ML + ZIRELA",,1,1,0,J01MA12,LEVOFLOXACIN,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XX08,LINEZOLID INFUUS,intraveneus,387,1,0,J01XX08,LINEZOLID,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XX08,LINEZOLID INFUUS,,24,1,0,J01XX08,LINEZOLID,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XX08,LINEZOLID TABLET FO 600MG,oraal,239,1,0,J01XX08,LINEZOLID,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XX08,LINEZOLID TABLET FO 600MG,per duodenum sonde,6,1,0,J01XX08,LINEZOLID,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XX08,LINEZOLID TABLET FO 600MG,,10,1,0,J01XX08,LINEZOLID,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,MEROPENEM 20 MG/ML SPUITENPOMP,intraveneus,272,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,MEROPENEM 20 MG/ML SPUITENPOMP,,12,1,0,J01DH02,MEROPENEM,,,,,,,,
OVERIGE BETALACTAM-ANTIBIOTICA,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01DH02,MEROPENEM 50 MG/ML INJECTIE (1000MG FLACON),intraveneus,2976,1,0,J01DH02,MEROPENEM,,,,,,,,
OVERIGE BETALACTAM-ANTIBIOTICA,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01DH02,MEROPENEM 50 MG/ML INJECTIE (1000MG FLACON),,281,1,0,J01DH02,MEROPENEM,,,,,,,,
OVERIGE BETALACTAM-ANTIBIOTICA,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01DH02,MEROPENEM 50 MG/ML INJECTIE (500MG FLACON),intraveneus,263,1,0,J01DH02,MEROPENEM,,,,,,,,
OVERIGE BETALACTAM-ANTIBIOTICA,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01DH02,MEROPENEM 50 MG/ML INJECTIE (500MG FLACON),,63,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"MEROPENEM INFUUS (IN SPUIT) KIND/NEONAAT IN NACL 0,9%",intraveneus,4,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"MEROPENEM INFUUS KIND <1000 MG IN NACL 0,9%",,2,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"MEROPENEM INFUUS KIND >=1000MG IN NACL 0,9%",intraveneus,1,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"MEROPENEM INFUUS KIND >=1000MG IN NACL 0,9%",,7,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,MEROPENEM KORTLOPEND INFUUS <= 500 MG IN GLUCOSE 5%,,1,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"MEROPENEM KORTLOPEND INFUUS <= 500 MG IN NACL 0,9%",intraveneus,76,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"MEROPENEM KORTLOPEND INFUUS <= 500 MG IN NACL 0,9%",,245,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,MEROPENEM KORTLOPEND INFUUS > 500 MG IN GLUCOSE 5%,intraveneus,6,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,MEROPENEM KORTLOPEND INFUUS > 500 MG IN GLUCOSE 5%,,30,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"MEROPENEM KORTLOPEND INFUUS > 500 MG IN NACL 0,9%",intraveneus,156,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"MEROPENEM KORTLOPEND INFUUS > 500 MG IN NACL 0,9%",,526,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,MEROPENEM KORTLOPEND INFUUS IN GLUCOSE (VUMC),intraveneus,15,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,MEROPENEM KORTLOPEND INFUUS IN GLUCOSE (VUMC),,29,1,0,J01DH02,MEROPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VASELINE DR SWAAB WIT,cutaan,602,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VASELINE DR SWAAB WIT,,107,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VASELINE WIT STERIEL PE-TUBE 30G ADDED,cutaan,56,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VASELINE WIT STERIEL PE-TUBE 30G ADDED,,3,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VASELINE WIT STERIEL TUBE 5G ADDED,,2,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VEDOLIZUMAB INFUUS,,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"VERAPAMIL 2,5 MG/ NITROGLYCERINE 0,1 MG COCKTAIL RADIOLOGIE",intra-arterieel,2,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VERAPAMIL SPUITENPOMP,intraveneus,6,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VERAPAMIL SPUITENPOMP,,2,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VINORELBINE INFUUS,intraveneus,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VIROPHTA OOGD 1% FLACON 3ML,oculair,83,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VIROPHTA OOGD 1% FLACON 3ML,,5,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VISOLIE SAM CAPSULE 1000MG,oraal,8,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VISOLIE SAM CAPSULE 1000MG,per maag sonde,13,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VISOLIE SAM CAPSULE 1000MG,,5,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITA-POS OOGZALF TUBE 5G,oculair,21,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITA-POS OOGZALF TUBE 5G,,5,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITALIDAY CALCIUM/MAGNESIUM/VITAMINE D3 TABLET,oraal,11,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITALIDAY CALCIUM/MAGNESIUM/VITAMINE D3 TABLET,,7,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"VITALIZE MELATONINE SLAAP TABLET 1,99MG",oraal,2,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"VITALIZE MELATONINE SLAAP TABLET 1,99MG",,3,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITALIZE MELATONINE SLAAP TABLET 3MG,,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITALIZE VITAMINE D3 CAPSULE 75MCG 3000IE,oraal,6,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITALIZE VITAMINE D3 CAPSULE 75MCG 3000IE,,5,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE A + D + E + K CAPSULE,oraal,40,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE A + D + E + K CAPSULE,,11,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B COMPLEX FORTE INFUUS,,6,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B COMPLEX STERK TABLET OMHULD GEEL APOTEX,oraal,458,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B COMPLEX STERK TABLET OMHULD GEEL APOTEX,per duodenum sonde,4,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B COMPLEX STERK TABLET OMHULD GEEL APOTEX,per maag sonde,125,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B COMPLEX STERK TABLET OMHULD GEEL APOTEX,,94,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B12 COMPLEX BIOVITAAL TABLET,oraal,11,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B12 COMPLEX BIOVITAAL TABLET,,8,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B12 HUISMERK TABLET 1000MCG,oraal,39,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B12 HUISMERK TABLET 1000MCG,,33,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B12 LAMBERTS TABLET 100MCG,oraal,8,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B12 LAMBERTS TABLET 100MCG,,2,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B12-1000 BONUSAN TABLET,oraal,14,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B12-1000 BONUSAN TABLET,,12,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B50 COMPLEX SERVICE APOTHEEK TABLET,oraal,8,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE B50 COMPLEX SERVICE APOTHEEK TABLET,,6,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE C 1000 TABLET PIGGE,oraal,12,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE C 1000 TABLET PIGGE,,8,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE C BRUISTABLET SANDOZ,oraal,7,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE C BRUISTABLET SANDOZ,,5,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE C HUISMERK TABLET 50MG,oraal,32,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE C HUISMERK TABLET 50MG,,15,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE C HUISMERK TR TABLET 1000MG,oraal,14,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE C HUISMERK TR TABLET 1000MG,,14,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE C MEDIQ TABLET 60MG,oraal,14,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE C MEDIQ TABLET 60MG,,5,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D APOTEX KAUWTABLET 10MCG,oraal,22,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D APOTEX KAUWTABLET 10MCG,,18,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D LIVSANE KRACHTIG TABLET 20MCG=800IE,oraal,5,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D LIVSANE KRACHTIG TABLET 20MCG=800IE,,7,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D LIVSANE TABLET 10MCG,oraal,32,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D LIVSANE TABLET 10MCG,,11,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D TEVA TABLET 10MCG 400IE,oraal,17,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D TEVA TABLET 10MCG 400IE,,11,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D TEVA TABLET 20MCG 800IE,oraal,16,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D TEVA TABLET 20MCG 800IE,,4,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D3 BALANS TABLET,oraal,18,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D3 BALANS TABLET,per maag sonde,10,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D3 BALANS TABLET,,11,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D3 LAMBERTS TABLET,oraal,11,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE D3 LAMBERTS TABLET,,11,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE-C SAM TABLET 500MG,oraal,43,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE-C SAM TABLET 500MG,,32,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,VITAMINE-D3 SAM TABLET 20MCG,oraal,5,0,,,,,,,,,,,
